,id,fisherman_id,fishing_location,status,Avg Temp,delivered_location,delivered,rejected
0,8702426,B123123,Suhar,First Truck,-2.19,Nesto,,
0,3446082,B123123,Duqum,Central Market,-5.65,Nesto,,
0,6549209,B8323,Salalah,Central Market,-3.34,Faiha,,
0,6290479,B123123,Suhar,Central Market,-5.22,Nesto,,
0,4697517,B23823,Ashkara,Central Market,-5.87,Nesto,,
0,1208140,B8323,Suhar,Central Market,-3.43,Lulu,,
0,4774930,B328423,Ashkara,Central Market,-6.22,Faiha,,
0,5025317,B3823,Ashkara,Rejected,-8.9,Nesto,,yes
0,6187265,B384211,Duqum,Central Market,-3.95,Faiha,,
0,5250204,B8323,Salalah,Central Market,-4.59,Lulu,,
0,4079419,B23823,Duqum,Delivered,-6.69,Nesto,yes,
0,5283406,B123123,Duqum,Central Market,-3.16,Lulu,,
0,9133487,B123123,Duqum,Delivered,-3.93,Nesto,yes,
0,1873183,B8323,Suhar,Central Market,-4.3,Lulu,,
0,4731479,B328423,Salalah,Delivered,-0.51,Lulu,yes,
0,5015948,B123123,Duqum,Central Market,-0.98,Nesto,,
0,5753539,B8323,Ashkara,Central Market,-7.36,Lulu,,
0,4107992,B8323,Duqum,Delivered,-6.19,Nesto,yes,
0,9392163,B8323,Salalah,Delivered,-5.2,Faiha,yes,
0,8380717,B23823,Duqum,Delivered,-6.53,Lulu,yes,
0,4077167,B328423,Duqum,Central Market,-2.48,Lulu,,
0,3421167,B8323,Duqum,First Truck,-6.26,Faiha,,
0,9329630,B23823,Suhar,Central Market,-2.92,Nesto,,
0,6344899,B328423,Duqum,Central Market,-3.57,Nesto,,
0,1539992,B123123,Suhar,Delivered,-4.73,Lulu,yes,
0,3114573,B8323,Suhar,Delivered,-7.74,Lulu,yes,
0,1318583,B23823,Ashkara,Delivered,-1.08,Lulu,yes,
0,8924827,B123123,Ashkara,Central Market,-4.51,Nesto,,
0,7194871,B8323,Salalah,Delivered,-9.38,Lulu,yes,
0,5758653,B8323,Ashkara,Central Market,-1.33,Lulu,,
0,7938479,B23823,Ashkara,Central Market,-2.77,Nesto,,
0,5191108,B3823,Muscat,Central Market,-0.81,Lulu,,
0,2658914,B23823,Ashkara,Delivered,-1.08,Lulu,yes,
0,6358062,B8323,Suhar,Central Market,-8.39,Nesto,,
0,2784097,B8323,Suhar,Delivered,-4.53,Lulu,yes,
0,8491604,B23823,Masira,Central Market,-5.54,Nesto,,
0,3351819,B3823,Duqum,Delivered,-7.68,Lulu,yes,
0,4506107,B23823,Duqum,Central Market,-7.08,Nesto,,
0,9908415,B328423,Duqum,First Truck,-8.34,Lulu,,
0,8899800,B8323,Salalah,On Route,-8.12,Lulu,,
0,4391573,B123123,Masira,Delivered,-2.49,Nesto,yes,
0,3827074,B23823,Duqum,Central Market,-8.35,Faiha,,
0,4603887,B8323,Ashkara,Delivered,-2.2,Lulu,yes,
0,6434069,B8323,Sur,Delivered,-5.77,Lulu,yes,
0,2095609,B8323,Masira,Central Market,-7.73,Lulu,,
0,3871814,B8323,Ashkara,Central Market,-4.77,Nesto,,
0,7264249,B8323,Salalah,Rejected,-9.39,Lulu,,yes
0,9428814,B23823,Muscat,Delivered,-7.82,Lulu,yes,
0,6745484,B123123,Suhar,Delivered,-8.35,Nesto,yes,
0,9745363,B328423,Ashkara,Delivered,-8.59,Nesto,yes,
0,4732455,B8323,Duqum,Delivered,-3.56,Lulu,yes,
0,2673402,B12312,Duqum,Central Market,-9.5,Lulu,,
0,2984518,B8323,Duqum,Central Market,-6.28,Lulu,,
0,4302720,B3823,Duqum,Delivered,-5.48,Nesto,yes,
0,7215871,B123123,Masira,Central Market,-5.5,Lulu,,
0,6174706,B23823,Duqum,Central Market,-0.47,Lulu,,
0,7395575,B3823,Duqum,Delivered,-2.87,Lulu,yes,
0,1691143,B23823,Salalah,Delivered,-0.17,Nesto,yes,
0,6753258,B23823,Suhar,Central Market,-1.75,Nesto,,
0,7106894,B3823,Duqum,Central Market,-8.98,Lulu,,
0,7440271,B8323,Salalah,Delivered,-7.82,Lulu,yes,
0,9399278,B8323,Salalah,Delivered,-6.43,Faiha,yes,
0,8425099,B123123,Ashkara,Delivered,-7.33,Lulu,yes,
0,8927774,B328423,Salalah,Central Market,-4.26,Nesto,,
0,7530760,B12312,Salalah,Delivered,-1.46,Lulu,yes,
0,2430001,B23823,Suhar,Delivered,-4.45,Nesto,yes,
0,9243063,B123123,Ashkara,Delivered,-9.01,Nesto,yes,
0,4149868,B8323,Ashkara,Delivered,-0.24,Lulu,yes,
0,3873190,B8323,Masira,Delivered,-8.09,Nesto,yes,
0,8510435,B8323,Salalah,Central Market,-3.61,Lulu,,
0,7349226,B23823,Salalah,Central Market,-9.69,Nesto,,
0,1519057,B8323,Duqum,Central Market,-9.79,Faiha,,
0,7660578,B123123,Muscat,Delivered,-8.26,Nesto,yes,
0,2400203,B23823,Suhar,Delivered,-9.52,Lulu,yes,
0,2423202,B123123,Duqum,First Truck,-5.95,Nesto,,
0,4947334,B8323,Suhar,Delivered,-4.96,Lulu,yes,
0,1771891,B123123,Duqum,Delivered,-5.97,Lulu,yes,
0,8726871,B23823,Ashkara,Delivered,-6.95,Lulu,yes,
0,9290319,B23823,Ashkara,Central Market,-5.37,Nesto,,
0,3167302,B123123,Suhar,Central Market,-7.94,Lulu,,
0,4791935,B8323,Masira,Central Market,-8.43,Nesto,,
0,9786269,B8323,Duqum,Central Market,-4.4,Lulu,,
0,4509970,B123123,Ashkara,Delivered,-6.16,Lulu,yes,
0,4979286,B23823,Duqum,Rejected,-9.06,Lulu,,yes
0,6936566,B8323,Muscat,Delivered,-3.37,Lulu,yes,
0,6616923,B123123,Duqum,Central Market,-3.12,Nesto,,
0,1803902,B123123,Ashkara,Delivered,-0.64,Lulu,yes,
0,9541511,B8323,Ashkara,Delivered,-8.21,Lulu,yes,
0,1086697,B23823,Salalah,Central Market,-1.24,Lulu,,
0,1036873,B23823,Salalah,Central Market,-1.11,Lulu,,
0,9691201,B3823,Ashkara,Delivered,-3.27,Nesto,yes,
0,8086795,B328423,Suhar,Central Market,-3.84,Lulu,,
0,7352010,B8323,Masira,Delivered,-4.81,Lulu,yes,
0,4472509,B8323,Suhar,Delivered,-3.37,Nesto,yes,
0,7364795,B123123,Duqum,Delivered,-3.92,Lulu,yes,
0,2789638,B23823,Duqum,Central Market,-5.19,Lulu,,
0,1649755,B328423,Suhar,Central Market,-1.66,Lulu,,
0,2483597,B8323,Ashkara,Delivered,-2.17,Nesto,yes,
0,9436631,B123123,Muscat,Central Market,-6.18,Nesto,,
0,5700896,B23823,Salalah,Delivered,-2.33,Lulu,yes,
0,7164333,B123123,Ashkara,Central Market,-3.24,Nesto,,
0,9332208,B23823,Duqum,Delivered,-8.49,Nesto,yes,
0,1472964,B3823,Duqum,Delivered,-5.1,Lulu,yes,
0,1890708,B123123,Masira,Central Market,-3.84,Nesto,,
0,9154511,B384211,Salalah,Central Market,-5.37,Lulu,,
0,2231882,B3823,Ashkara,Central Market,-2.3,Lulu,,
0,4571024,B8323,Duqum,Central Market,-0.62,Nesto,,
0,8756794,B23823,Ashkara,Central Market,-7.6,Lulu,,
0,9343107,B23823,Sur,Central Market,-3.02,Lulu,,
0,1886249,B8323,Suhar,First Truck,-5.15,Lulu,,
0,2352015,B23823,Ashkara,Delivered,-6.9,Nesto,yes,
0,4006899,B12312,Ashkara,Delivered,-6.99,Lulu,yes,
0,5408545,B8323,Duqum,Delivered,-5.46,Lulu,yes,
0,5756483,B23823,Duqum,Central Market,-7.19,Nesto,,
0,3453013,B23823,Duqum,Delivered,-7.11,Lulu,yes,
0,8619147,B8323,Muscat,Delivered,-2.48,Lulu,yes,
0,3418231,B23823,Ashkara,Delivered,-3.21,Nesto,yes,
0,6818274,B23823,Suhar,Delivered,-5.41,Lulu,yes,
0,4676254,B8323,Salalah,Central Market,-6.57,Lulu,,
0,7831680,B12312,Ashkara,Central Market,-4.84,Lulu,,
0,8378020,B8323,Duqum,Central Market,-1.26,Nesto,,
0,3327158,B8323,Duqum,Delivered,-1.74,Lulu,yes,
0,3497243,B23823,Salalah,Rejected,-0.89,Lulu,,yes
0,5719962,B8323,Muscat,Delivered,-2.92,Lulu,yes,
0,6875959,B8323,Salalah,Central Market,-7.64,Lulu,,
0,5286164,B23823,Duqum,Central Market,-0.4,Nesto,,
0,1169692,B23823,Suhar,Central Market,-1.04,Lulu,,
0,5337713,B123123,Salalah,Delivered,-0.03,Lulu,yes,
0,8079462,B123123,Salalah,Central Market,-4.99,Nesto,,
0,3268631,B8323,Salalah,Central Market,-7.31,Nesto,,
0,8681324,B123123,Salalah,Central Market,-1.65,Lulu,,
0,9923221,B8323,Suhar,Central Market,-1.45,Nesto,,
0,3214947,B123123,Muscat,Delivered,-3.17,Nesto,yes,
0,3386077,B8323,Ashkara,Central Market,-3.4,Faiha,,
0,6521593,B23823,Duqum,Central Market,-0.17,Faiha,,
0,7105840,B8323,Duqum,Delivered,-8.13,Lulu,yes,
0,6028758,B123123,Ashkara,Central Market,-8.52,Nesto,,
0,1479901,B384211,Ashkara,Central Market,-8.5,Lulu,,
0,4531405,B123123,Ashkara,Delivered,-6.79,Lulu,yes,
0,8040434,B8323,Salalah,Delivered,-2.4,Lulu,yes,
0,9455723,B8323,Suhar,Central Market,-6.66,Lulu,,
0,2061484,B123123,Salalah,Central Market,-6.74,Lulu,,
0,4344906,B123123,Suhar,Rejected,-2.11,Nesto,,yes
0,8661575,B3823,Muscat,Delivered,-5.55,Nesto,yes,
0,1316703,B123123,Masira,First Truck,-5.73,Lulu,,
0,6222312,B123123,Sur,Delivered,-3.79,Lulu,yes,
0,5763680,B3823,Duqum,Central Market,-0.28,Faiha,,
0,6080697,B123123,Muscat,Central Market,-6.96,Lulu,,
0,5781669,B8323,Salalah,Delivered,-9.14,Lulu,yes,
0,2480063,B23823,Suhar,Delivered,-1.87,Nesto,yes,
0,8678639,B23823,Suhar,Delivered,-0.74,Lulu,yes,
0,5699828,B23823,Ashkara,First Truck,-2.89,Lulu,,
0,5097615,B123123,Duqum,Central Market,-3.6,Lulu,,
0,6803220,B23823,Salalah,Central Market,-2.36,Lulu,,
0,6208704,B123123,Ashkara,Delivered,-5.6,Lulu,yes,
0,9296401,B123123,Ashkara,Delivered,-5.03,Nesto,yes,
0,1722311,B23823,Suhar,Central Market,-6.38,Lulu,,
0,5042604,B384211,Salalah,Delivered,-1.13,Lulu,yes,
0,5636769,B23823,Ashkara,Central Market,-2.49,Nesto,,
0,9466064,B23823,Salalah,Delivered,-4.29,Lulu,yes,
0,7979414,B123123,Ashkara,Delivered,-8.24,Nesto,yes,
0,9598548,B23823,Duqum,Central Market,-6.43,Lulu,,
0,3416813,B123123,Ashkara,Delivered,-9.86,Lulu,yes,
0,7912831,B8323,Duqum,Central Market,-5.88,Lulu,,
0,9757588,B123123,Ashkara,Delivered,-6.55,Nesto,yes,
0,7140500,B123123,Ashkara,Delivered,-3.47,Lulu,yes,
0,1483427,B123123,Salalah,Central Market,-3.28,Nesto,,
0,4534467,B23823,Ashkara,Delivered,-2.83,Nesto,yes,
0,4842055,B23823,Salalah,Delivered,-5.92,Lulu,yes,
0,3152970,B23823,Suhar,First Truck,-7.52,Nesto,,
0,3903979,B8323,Salalah,Delivered,-6.77,Lulu,yes,
0,7677264,B3823,Duqum,Rejected,-0.09,Lulu,,yes
0,2027589,B23823,Duqum,Delivered,-4.87,Lulu,yes,
0,5723237,B3823,Ashkara,First Truck,-2.53,Nesto,,
0,1813058,B328423,Ashkara,Central Market,-2.6,Lulu,,
0,6891254,B23823,Salalah,Central Market,-3.53,Nesto,,
0,4357814,B23823,Salalah,Delivered,-4.99,Nesto,yes,
0,1801932,B12312,Duqum,Central Market,-9.73,Lulu,,
0,5794893,B384211,Ashkara,Central Market,-5.87,Faiha,,
0,6033247,B23823,Ashkara,Central Market,-3.91,Lulu,,
0,3955559,B8323,Ashkara,Central Market,-6.36,Nesto,,
0,6171732,B12312,Salalah,Central Market,-1.56,Faiha,,
0,4817787,B123123,Duqum,Delivered,-9.57,Nesto,yes,
0,6197193,B23823,Suhar,Central Market,-1.29,Lulu,,
0,9921816,B8323,Salalah,Delivered,-5.31,Lulu,yes,
0,5293705,B23823,Duqum,Delivered,-3.0,Lulu,yes,
0,9711759,B123123,Masira,Delivered,-2.3,Faiha,yes,
0,2324570,B23823,Salalah,Delivered,-8.37,Nesto,yes,
0,7603583,B8323,Ashkara,Rejected,-9.73,Lulu,,yes
0,9041019,B8323,Duqum,Central Market,-7.44,Nesto,,
0,1520032,B8323,Salalah,Central Market,-7.68,Nesto,,
0,7392991,B23823,Suhar,Central Market,-2.92,Faiha,,
0,6059458,B8323,Duqum,Central Market,-9.39,Lulu,,
0,8641703,B23823,Ashkara,Central Market,-8.53,Lulu,,
0,7009511,B8323,Ashkara,Delivered,-7.29,Lulu,yes,
0,7505386,B123123,Duqum,Central Market,-8.43,Nesto,,
0,8512755,B8323,Salalah,Delivered,-1.41,Nesto,yes,
0,3766054,B12312,Ashkara,Delivered,-0.02,Nesto,yes,
0,8258050,B328423,Suhar,Delivered,-8.05,Nesto,yes,
0,6633974,B23823,Suhar,Central Market,-2.34,Lulu,,
0,6018584,B123123,Salalah,Delivered,-6.27,Nesto,yes,
0,8874685,B8323,Ashkara,Central Market,-7.05,Lulu,,
0,9938425,B23823,Suhar,Central Market,-1.86,Lulu,,
0,1141378,B123123,Ashkara,Central Market,-9.63,Lulu,,
0,6689843,B123123,Salalah,Central Market,-2.69,Lulu,,
0,3702559,B23823,Ashkara,Delivered,-6.5,Nesto,yes,
0,5260727,B123123,Duqum,Delivered,-8.26,Lulu,yes,
0,4989315,B8323,Muscat,Delivered,-3.58,Nesto,yes,
0,3935888,B123123,Ashkara,Central Market,-0.81,Lulu,,
0,8173752,B12312,Salalah,Central Market,-5.56,Lulu,,
0,4227792,B12312,Ashkara,Central Market,-6.29,Lulu,,
0,1617123,B12312,Ashkara,Central Market,-9.5,Lulu,,
0,8111891,B8323,Salalah,Delivered,-6.36,Lulu,yes,
0,2897108,B23823,Ashkara,Central Market,-9.99,Lulu,,
0,2337400,B123123,Duqum,Central Market,-9.98,Lulu,,
0,7614220,B123123,Suhar,Central Market,-0.6,Lulu,,
0,6039644,B123123,Suhar,Delivered,-3.83,Lulu,yes,
0,4395845,B23823,Ashkara,Delivered,-2.01,Faiha,yes,
0,1249957,B8323,Masira,Delivered,-3.15,Nesto,yes,
0,8011198,B123123,Ashkara,Central Market,-7.26,Nesto,,
0,7551833,B8323,Salalah,Central Market,-9.87,Lulu,,
0,6321080,B328423,Ashkara,Delivered,-7.13,Nesto,yes,
0,3887279,B8323,Salalah,Delivered,-5.37,Lulu,yes,
0,4515560,B23823,Duqum,Delivered,-4.18,Nesto,yes,
0,2404198,B23823,Salalah,Delivered,-9.51,Lulu,yes,
0,3851203,B123123,Ashkara,Delivered,-4.93,Nesto,yes,
0,7599384,B123123,Ashkara,Delivered,-7.44,Lulu,yes,
0,1098037,B8323,Suhar,Delivered,-9.63,Lulu,yes,
0,5640472,B12312,Ashkara,Central Market,-4.35,Lulu,,
0,4280961,B328423,Salalah,Delivered,-2.67,Lulu,yes,
0,1632471,B328423,Salalah,Delivered,-8.28,Lulu,yes,
0,7228957,B8323,Masira,Delivered,-7.94,Nesto,yes,
0,7351969,B12312,Salalah,First Truck,-4.7,Lulu,,
0,1962477,B123123,Ashkara,Delivered,-7.99,Lulu,yes,
0,5258276,B8323,Salalah,Central Market,-1.93,Lulu,,
0,7330167,B123123,Duqum,Delivered,-7.68,Nesto,yes,
0,7307706,B123123,Duqum,Delivered,-0.31,Nesto,yes,
0,7966988,B12312,Ashkara,Central Market,-4.07,Nesto,,
0,3392976,B23823,Salalah,Central Market,-6.72,Lulu,,
0,5102433,B123123,Ashkara,On Route,-4.2,Nesto,,
0,9435426,B123123,Salalah,Central Market,-1.88,Lulu,,
0,6611500,B23823,Ashkara,Central Market,-0.55,Lulu,,
0,7620572,B23823,Duqum,Central Market,-8.11,Lulu,,
0,2998813,B23823,Suhar,Delivered,-2.93,Nesto,yes,
0,2294821,B8323,Masira,Delivered,-8.01,Lulu,yes,
0,4158117,B123123,Suhar,Delivered,-5.03,Lulu,yes,
0,1207779,B23823,Duqum,Central Market,-2.55,Faiha,,
0,2468136,B8323,Suhar,Delivered,-5.44,Lulu,yes,
0,1249400,B23823,Suhar,Central Market,-0.98,Lulu,,
0,6751408,B23823,Masira,Central Market,-7.71,Lulu,,
0,2219613,B23823,Salalah,Delivered,-1.04,Lulu,yes,
0,9033086,B8323,Salalah,Central Market,-9.91,Lulu,,
0,2823137,B328423,Duqum,Delivered,-9.43,Nesto,yes,
0,8174268,B23823,Duqum,Central Market,-0.17,Nesto,,
0,5832082,B23823,Suhar,Delivered,-9.61,Lulu,yes,
0,9322313,B23823,Salalah,Delivered,-7.43,Nesto,yes,
0,8700332,B8323,Suhar,On Route,-8.78,Nesto,,
0,2052965,B8323,Ashkara,Delivered,-5.53,Nesto,yes,
0,5226443,B123123,Ashkara,Central Market,-4.87,Nesto,,
0,6790665,B123123,Suhar,Central Market,-2.28,Nesto,,
0,5434204,B23823,Duqum,Delivered,-3.05,Lulu,yes,
0,3392545,B123123,Suhar,Central Market,-3.53,Lulu,,
0,4023368,B3823,Ashkara,Delivered,-3.08,Lulu,yes,
0,7253791,B123123,Sur,Delivered,-5.56,Nesto,yes,
0,9266755,B384211,Muscat,Central Market,-2.95,Nesto,,
0,2342717,B23823,Suhar,Delivered,-5.78,Lulu,yes,
0,1702989,B123123,Salalah,Delivered,-2.49,Lulu,yes,
0,8961986,B123123,Ashkara,Central Market,-1.26,Nesto,,
0,9080874,B123123,Ashkara,Central Market,-3.2,Lulu,,
0,6361260,B8323,Salalah,Central Market,-5.6,Faiha,,
0,7683456,B3823,Duqum,Delivered,-2.51,Nesto,yes,
0,1896687,B12312,Salalah,Central Market,-7.66,Nesto,,
0,1653514,B123123,Duqum,On Route,-4.01,Lulu,,
0,8564691,B23823,Duqum,Central Market,-5.67,Lulu,,
0,5088729,B23823,Muscat,Delivered,-2.54,Lulu,yes,
0,3667952,B8323,Suhar,Delivered,-3.88,Nesto,yes,
0,9034713,B23823,Duqum,Delivered,-6.81,Lulu,yes,
0,6552243,B23823,Duqum,Central Market,-1.42,Lulu,,
0,7440041,B12312,Salalah,Delivered,-8.24,Lulu,yes,
0,1556042,B23823,Salalah,Delivered,-1.25,Nesto,yes,
0,7100514,B123123,Salalah,Delivered,-6.84,Lulu,yes,
0,1238420,B12312,Duqum,Rejected,-2.24,Nesto,,yes
0,7939880,B123123,Duqum,Rejected,-1.5,Lulu,,yes
0,8254873,B123123,Suhar,Delivered,-9.7,Nesto,yes,
0,2645208,B23823,Duqum,Delivered,-0.02,Lulu,yes,
0,3932676,B23823,Duqum,First Truck,-6.99,Lulu,,
0,6770714,B123123,Suhar,Central Market,-3.95,Nesto,,
0,2504843,B23823,Suhar,Central Market,-2.49,Nesto,,
0,3761745,B8323,Salalah,Central Market,-5.29,Lulu,,
0,1543076,B8323,Suhar,Central Market,-0.49,Nesto,,
0,8981414,B123123,Salalah,Central Market,-1.8,Nesto,,
0,6351727,B8323,Duqum,Central Market,-3.8,Nesto,,
0,4765433,B8323,Suhar,Central Market,-6.9,Nesto,,
0,6867950,B384211,Suhar,Delivered,-7.16,Lulu,yes,
0,3191523,B8323,Masira,Delivered,-2.31,Lulu,yes,
0,7398144,B23823,Duqum,Central Market,-3.91,Lulu,,
0,9295512,B8323,Salalah,Central Market,-2.67,Nesto,,
0,6322385,B123123,Ashkara,Central Market,-0.57,Lulu,,
0,1100764,B23823,Salalah,On Route,-2.79,Nesto,,
0,7516794,B8323,Ashkara,Delivered,-6.73,Nesto,yes,
0,7858180,B23823,Ashkara,Delivered,-0.93,Nesto,yes,
0,6734755,B123123,Duqum,Delivered,-1.92,Lulu,yes,
0,4708226,B123123,Suhar,Delivered,-7.31,Faiha,yes,
0,3339940,B8323,Suhar,Delivered,-4.66,Lulu,yes,
0,5647417,B8323,Salalah,Central Market,-8.26,Lulu,,
0,7020048,B3823,Suhar,Delivered,-9.82,Nesto,yes,
0,6666550,B8323,Suhar,Delivered,-5.06,Nesto,yes,
0,2272229,B123123,Sur,Central Market,-3.34,Lulu,,
0,4552125,B8323,Suhar,Delivered,-6.26,Nesto,yes,
0,2887148,B3823,Suhar,Central Market,-2.2,Lulu,,
0,5052740,B23823,Duqum,Delivered,-2.81,Lulu,yes,
0,2625463,B23823,Suhar,Central Market,-2.2,Lulu,,
0,8268823,B8323,Ashkara,Delivered,-5.72,Lulu,yes,
0,4950139,B23823,Salalah,Central Market,-2.97,Lulu,,
0,5427459,B23823,Masira,Central Market,-0.36,Nesto,,
0,4956344,B123123,Suhar,Delivered,-0.09,Lulu,yes,
0,5476552,B8323,Suhar,Central Market,-6.6,Nesto,,
0,1825042,B8323,Ashkara,Central Market,-7.52,Faiha,,
0,8742581,B23823,Duqum,Delivered,-1.44,Nesto,yes,
0,2039075,B3823,Duqum,Delivered,-4.63,Nesto,yes,
0,5766991,B123123,Duqum,Rejected,-7.15,Lulu,,yes
0,5706149,B23823,Suhar,Central Market,-5.0,Nesto,,
0,4789639,B123123,Salalah,On Route,-5.55,Nesto,,
0,5614896,B123123,Salalah,Delivered,-9.54,Nesto,yes,
0,2405768,B328423,Suhar,Central Market,-9.48,Nesto,,
0,7382665,B8323,Suhar,Delivered,-9.34,Faiha,yes,
0,6563285,B23823,Salalah,Central Market,-5.06,Nesto,,
0,4039697,B8323,Suhar,Delivered,-7.25,Lulu,yes,
0,4740068,B8323,Duqum,Delivered,-1.83,Nesto,yes,
0,2240304,B123123,Duqum,Delivered,-1.33,Lulu,yes,
0,6980397,B8323,Ashkara,First Truck,-2.4,Lulu,,
0,8940385,B8323,Suhar,Central Market,-2.88,Lulu,,
0,8044575,B8323,Duqum,Delivered,-3.52,Lulu,yes,
0,9832964,B384211,Duqum,Delivered,-0.96,Lulu,yes,
0,7395325,B328423,Salalah,Delivered,-9.36,Nesto,yes,
0,1621507,B123123,Suhar,Central Market,-2.35,Lulu,,
0,3738370,B23823,Muscat,Central Market,-0.4,Nesto,,
0,8162457,B8323,Ashkara,Central Market,-5.33,Nesto,,
0,6445346,B8323,Duqum,Delivered,-2.87,Nesto,yes,
0,8681719,B8323,Salalah,Delivered,-2.03,Lulu,yes,
0,2142260,B8323,Duqum,Central Market,-3.05,Lulu,,
0,8394715,B8323,Ashkara,Delivered,-7.89,Lulu,yes,
0,2057519,B123123,Sur,Central Market,-7.88,Lulu,,
0,5086063,B8323,Masira,Central Market,-7.81,Lulu,,
0,2947944,B23823,Suhar,Central Market,-3.46,Lulu,,
0,9551053,B8323,Duqum,Central Market,-8.95,Nesto,,
0,4286131,B23823,Ashkara,Central Market,-7.35,Lulu,,
0,5562129,B123123,Duqum,Central Market,-2.08,Nesto,,
0,4181515,B123123,Suhar,Delivered,-1.87,Nesto,yes,
0,5475632,B23823,Duqum,Rejected,-1.02,Lulu,,yes
0,9221870,B12312,Suhar,Central Market,-1.32,Nesto,,
0,3625767,B12312,Sur,Central Market,-3.6,Nesto,,
0,2467241,B328423,Suhar,Central Market,-2.27,Faiha,,
0,3052628,B8323,Duqum,Central Market,-1.81,Lulu,,
0,9454856,B12312,Duqum,Delivered,-0.15,Nesto,yes,
0,7701529,B8323,Ashkara,Central Market,-0.95,Nesto,,
0,1575443,B123123,Duqum,Central Market,-6.01,Lulu,,
0,6238761,B123123,Salalah,Central Market,-7.0,Lulu,,
0,8515550,B8323,Suhar,Delivered,-7.88,Lulu,yes,
0,4973581,B3823,Salalah,Central Market,-5.13,Lulu,,
0,7229799,B23823,Suhar,Central Market,-3.13,Lulu,,
0,1511596,B23823,Ashkara,Central Market,-4.84,Lulu,,
0,2339698,B8323,Salalah,Central Market,-8.79,Lulu,,
0,6312383,B123123,Duqum,Delivered,-9.17,Lulu,yes,
0,1529293,B123123,Suhar,Delivered,-2.72,Lulu,yes,
0,5222855,B123123,Salalah,Central Market,-0.72,Lulu,,
0,8883128,B384211,Duqum,Delivered,-2.64,Nesto,yes,
0,1463052,B23823,Suhar,Central Market,-7.44,Nesto,,
0,1176535,B328423,Ashkara,Central Market,-8.24,Lulu,,
0,5517247,B8323,Muscat,Delivered,-9.09,Lulu,yes,
0,4707538,B23823,Masira,Central Market,-8.78,Lulu,,
0,6145784,B123123,Suhar,Central Market,-1.47,Nesto,,
0,7892937,B8323,Suhar,Delivered,-9.43,Lulu,yes,
0,3143522,B123123,Ashkara,Delivered,-7.14,Lulu,yes,
0,8637496,B12312,Duqum,Delivered,-0.17,Nesto,yes,
0,7994429,B8323,Ashkara,Central Market,-0.53,Lulu,,
0,1312771,B8323,Ashkara,Central Market,-8.36,Lulu,,
0,9407545,B123123,Sur,Central Market,-8.28,Lulu,,
0,2173796,B3823,Suhar,Central Market,-8.8,Lulu,,
0,1305317,B23823,Masira,Delivered,-6.5,Nesto,yes,
0,8055486,B328423,Suhar,Delivered,-9.33,Lulu,yes,
0,9688122,B123123,Duqum,Central Market,-0.94,Lulu,,
0,8153388,B123123,Duqum,Central Market,-0.02,Lulu,,
0,3195163,B23823,Suhar,Central Market,-7.56,Faiha,,
0,4535644,B8323,Salalah,Delivered,-9.26,Lulu,yes,
0,4959934,B23823,Ashkara,Central Market,-4.08,Nesto,,
0,6823747,B384211,Salalah,Delivered,-7.93,Lulu,yes,
0,1586057,B123123,Salalah,Delivered,-3.66,Nesto,yes,
0,2351369,B8323,Masira,Central Market,-7.2,Lulu,,
0,5720544,B3823,Ashkara,Central Market,-9.51,Lulu,,
0,4848326,B8323,Ashkara,Delivered,-5.3,Nesto,yes,
0,4244802,B8323,Ashkara,Central Market,-6.07,Lulu,,
0,1031282,B384211,Duqum,Central Market,-7.17,Lulu,,
0,3928912,B384211,Duqum,Central Market,-2.05,Lulu,,
0,3595982,B123123,Duqum,Delivered,-2.66,Nesto,yes,
0,1151964,B123123,Duqum,Central Market,-5.08,Lulu,,
0,7121424,B8323,Duqum,Central Market,-7.91,Lulu,,
0,7581548,B23823,Ashkara,Central Market,-4.05,Lulu,,
0,7420752,B23823,Duqum,Delivered,-2.51,Nesto,yes,
0,5222935,B23823,Duqum,Delivered,-0.99,Lulu,yes,
0,6066203,B8323,Duqum,Delivered,-8.62,Faiha,yes,
0,5430175,B23823,Salalah,Delivered,-1.75,Lulu,yes,
0,9782396,B123123,Masira,Central Market,-5.96,Nesto,,
0,2752363,B23823,Ashkara,Delivered,-8.93,Lulu,yes,
0,5530403,B123123,Ashkara,Central Market,-5.73,Lulu,,
0,4066702,B23823,Suhar,Central Market,-0.18,Nesto,,
0,9108839,B8323,Salalah,Central Market,-5.46,Lulu,,
0,7128142,B384211,Suhar,Delivered,-9.2,Faiha,yes,
0,5903339,B23823,Duqum,Central Market,-3.85,Nesto,,
0,2883586,B384211,Suhar,Delivered,-1.15,Lulu,yes,
0,6901162,B123123,Ashkara,Delivered,-5.39,Nesto,yes,
0,5882359,B123123,Sur,Delivered,-3.01,Nesto,yes,
0,9014469,B8323,Suhar,Central Market,-3.13,Nesto,,
0,7310343,B384211,Duqum,Central Market,-1.43,Lulu,,
0,3997176,B123123,Duqum,Central Market,-1.07,Nesto,,
0,3487350,B8323,Ashkara,Central Market,-2.68,Lulu,,
0,5757070,B23823,Duqum,Delivered,-4.42,Faiha,yes,
0,7991274,B384211,Duqum,Central Market,-0.29,Lulu,,
0,4389874,B123123,Suhar,Central Market,-7.54,Lulu,,
0,1086251,B23823,Duqum,Delivered,-6.0,Lulu,yes,
0,7392668,B123123,Salalah,Central Market,-6.97,Nesto,,
0,4577078,B123123,Duqum,Central Market,-3.62,Lulu,,
